dsample,RMSE_rand,MAE_rand,R2_rand,RMSE_surf,MAE_surf,R2_surf,RMSE_spatial,MAE_spatial,R2_spatial,RMSE_kndm,MAE_kndm,R2_kndm,RMSE_nndm,MAE_nndm,R2_nndm,time_kndm_mod,time_nndm_mod,time_kndm_alg,time_nndm_alg
sclust,0.07901945177808548,0.052384250018366926,0.9248591544450356,0.11190695188265942,0.08487401303977685,0.7654454075426688,0.17962521330111728,0.13944940471976996,0.5864959308179964,0.14553717226696694,0.11744847479282565,0.7463544466163571,0.14205393789264195,0.1029604854411818,0.7381149218797457,0.14699999999993452,0.5299999999999727,0.2720000000001619,0.16300000000001091
sregular,0.09909116184311104,0.0764985032512865,0.8499967570304982,0.08376851926941481,0.0640462006292599,0.901813729548127,0.14112310646334852,0.10996182796771443,0.6612571643123912,0.10722558080727343,0.08370938146393131,0.8191851082212809,0.10341432103402301,0.08109724822875844,0.8385326908485613,0.1449999999999818,0.5090000000000146,0.005999999999858119,0.041999999999916326
wregular,0.09286752142351277,0.07203526255629855,0.8674805442516897,0.0906726702090718,0.06882928008926169,0.8742060546067301,0.15191147509251637,0.12123544166557157,0.5970513968473862,0.09988876292131042,0.07657083253597013,0.8523221673372225,0.09097840647525177,0.07073891240613106,0.8793234813268921,0.14800000000013824,0.5180000000000291,0.0060000000000854925,0.0420000000001437
random,0.08584953970048695,0.06886265870076602,0.9013665599322539,0.08847737619607139,0.06718262758510044,0.8880561036543014,0.1918633516970522,0.13934093793333197,0.2821692108080166,0.09126159240583018,0.07251144649880628,0.8842154176321935,0.09810319948075351,0.07697914503546122,0.8566985188260244,0.14999999999986358,0.5309999999999491,0.0060000000000854925,0.04399999999986903
wclust,0.08788487870154865,0.06581413806913111,0.8684852083849409,0.10255214342363174,0.07627782407022285,0.8370886981055315,0.19559274922291306,0.14580639111969,0.26815704508980076,0.1294892067766199,0.10168467109546997,0.6681884403081851,0.10663876566639426,0.07967729270803431,0.7906390209168248,0.14400000000000546,0.49700000000007094,0.26900000000000546,0.0809999999999036
sclust,0.05918358465715294,0.04163596846299281,0.9418191329023116,0.14600126211569012,0.10361181223554036,0.6285689102110645,0.11829126620630154,0.0879956635739904,0.8273392823043081,0.09459104254550141,0.0779036484554183,0.8750789372538007,0.1518443077515624,0.09811387881502426,0.598301816496018,0.14400000000000546,0.44299999999998363,0.26900000000000546,0.2869999999998072
sregular,0.10705256021703857,0.07886007990666762,0.8018387242292802,0.0939230402328425,0.07015495076432529,0.8846776393739938,0.14046643911838078,0.10805801772268532,0.6289672212145289,0.11172705670947271,0.08193384112063984,0.7797534508177852,0.10689208707085647,0.0803910612567306,0.7963422872365152,0.1410000000000764,0.5160000000000764,0.004999999999881766,0.0420000000001437
wregular,0.0999790907590622,0.07474400406435798,0.8525245019185903,0.08479289026594537,0.06783772291467516,0.9066110904759239,0.13912731404260997,0.11029631567908346,0.68949125615191,0.09845199563378794,0.07825240174951065,0.8608404099754065,0.09333886113430515,0.07259537168395068,0.880206166191223,0.14800000000013824,0.4900000000000091,0.0060000000000854925,0.04099999999993997
random,0.09070791637840424,0.07041249274752878,0.8616470039616939,0.0945935305803793,0.0705326295354147,0.865088975323664,0.1317080085755705,0.10567389465415701,0.712705471342302,0.09276618760423672,0.07104295215601242,0.8504783312757069,0.09374922071380758,0.07240080237914993,0.8508524542316874,0.1430000000000291,0.5180000000000291,0.005999999999858119,0.04500000000007276
wclust,0.09385697734501504,0.06762472801614552,0.8045730506226303,0.11679073704489387,0.08737276469253547,0.7953501904212726,0.14779200026282366,0.11173090826076766,0.5130145347629075,0.12906104692001524,0.09231620479642724,0.6289284124913667,0.10413371620227306,0.07388013887645367,0.7499156686551552,0.14599999999995816,0.5060000000000855,0.26700000000005275,0.06799999999998363
sclust,0.0617395121638127,0.04165957495163504,0.9109090760796705,0.1336283715465727,0.09791080184939265,0.6908594643979645,0.11947084830480974,0.08763946351642408,0.6395981131711849,0.11587558169464608,0.08641732966488848,0.6674052872296311,0.13589695253308806,0.08553995270425455,0.5392075253722094,0.14599999999995816,0.4459999999999127,0.2680000000000291,0.2460000000000946
sregular,0.10197234433190265,0.08108862923696017,0.8342098139571268,0.08037750293752322,0.06303875801540802,0.9190475185051228,0.13594357821697237,0.10966984149719276,0.6760002793384656,0.10353346633103298,0.0826612388688388,0.8296101192258837,0.10326170000866101,0.08261153590802722,0.8302256365401454,0.14599999999995816,0.5269999999998163,0.005999999999858119,0.041999999999916326
wregular,0.09292334399902931,0.07257741571375818,0.8605921002432545,0.08798330855357622,0.06756216953429418,0.873602080403081,0.1102424456037574,0.08681243639739751,0.809165673600021,0.10483852514728914,0.07864103574470088,0.811131828078712,0.09511336396263424,0.07302353077572504,0.8520061036430544,0.14599999999995816,0.5140000000001237,0.005999999999858119,0.04299999999989268
random,0.10121608847869515,0.07438302228443325,0.8286684472774265,0.1032590199282982,0.07614478436463165,0.8350115578877323,0.1542441818874839,0.11822868278171247,0.5492229723225001,0.10234791888409021,0.0770998372421724,0.8293895459667141,0.10178333689286549,0.07558250351303569,0.8303792690585972,0.1449999999999818,0.5080000000000382,0.005999999999858119,0.04500000000007276
wclust,0.08109817944747216,0.058850653978648276,0.899210453284522,0.11549691055697055,0.08468316135502302,0.7577598244893458,0.1534516906940112,0.10256169673948237,0.6233385496255984,0.13639063634268572,0.08764876857079565,0.6915707555836713,0.10759509466815696,0.07508570193318029,0.8180807421324033,0.14699999999993452,0.5109999999999673,0.27500000000009095,0.07799999999997453
sclust,0.0780956569991835,0.05874577608503399,0.910094166954041,0.13199701722804116,0.09434885594466598,0.7725200381629057,0.17329805285156594,0.13396311654935275,0.39433775673436894,0.18237814058058216,0.14426055874360105,0.3480041498586831,0.1658942819660634,0.12375319468068578,0.4109812852382736,0.1449999999999818,0.4739999999999327,0.2749999999998636,0.1610000000000582
sregular,0.09715743063596913,0.07001256872738464,0.850100284869765,0.09581945849443105,0.07075830804503704,0.8432554550894158,0.14429961030644403,0.10671310482750165,0.6355058150177832,0.09640890325988963,0.07093959512934395,0.850280254738756,0.10213748952393091,0.07363613927753168,0.8354789340422123,0.14800000000013824,0.5309999999999491,0.0060000000000854925,0.041999999999916326
wregular,0.09223075965667835,0.06710241325318776,0.8464118124295018,0.0934049029289488,0.07019261461673675,0.8690086702586769,0.12231909721778837,0.09711173885752541,0.7274412990417755,0.09837969571857558,0.07226675103150859,0.8267854212218188,0.0986902774000188,0.07175003703130345,0.8182118147610038,0.14699999999993452,0.5260000000000673,0.0060000000000854925,0.04299999999989268
random,0.08987775665492911,0.06808843698202631,0.869577595241099,0.09311017999637672,0.07254231758070057,0.8783155679895858,0.13019273137034096,0.09977692090498591,0.6770334325692959,0.09823741440640167,0.07597876797013918,0.8388492962930805,0.09682622427461939,0.07372485110769049,0.8336570609381014,0.14400000000000546,0.5060000000000855,0.005999999999858119,0.044000000000096406
wclust,0.08614711004948891,0.06393553313812862,0.8781316544106057,0.10088052270608394,0.07604347105395927,0.8216605305345751,0.13752340245666325,0.11051101330452909,0.6642129942249609,0.12360876604876495,0.09494172471704582,0.724822624145075,0.1025800359337737,0.07777652342092245,0.8107031270195852,0.14599999999995816,0.5039999999999054,0.2749999999998636,0.07799999999997453
sclust,0.08225798031722732,0.05747608732267593,0.8767174003583283,0.11130342940130135,0.0859884716952324,0.7926872565314489,0.17984971447633744,0.14189440663692854,0.26100262825285386,0.14053559924308323,0.10871597512750575,0.5329453944326465,0.1167561354906011,0.08513471255006268,0.6921426089289499,0.1510000000000673,0.5150000000001,0.2739999999998872,0.12400000000002365
sregular,0.09962719897649451,0.07703570061932895,0.8328559046251867,0.08722571874465555,0.06622059057686301,0.8852851975565008,0.1335519746429162,0.11011537023514405,0.6527699914027355,0.1007463596868222,0.0770000345505984,0.8267624581045384,0.10110985067325894,0.07716355559506112,0.8222677455134233,0.1150000000000091,0.5109999999999673,0.0060000000000854925,0.041999999999916326
wregular,0.09992784881961378,0.07487254344222297,0.8165804792068478,0.09802610606089839,0.07155233578747812,0.8578063410162723,0.12750421186417363,0.09626775435190209,0.6340477129792867,0.0984638927156662,0.07612995519810152,0.8141805912344311,0.09752693485104909,0.07291487765696013,0.8122797616006192,0.1449999999999818,0.54099999999994,0.0060000000000854925,0.041999999999916326
random,0.09427157912890997,0.07038380417583512,0.8314258426650435,0.09656129053971042,0.07211808964147501,0.8482852369469447,0.1314162672623312,0.10343341788385683,0.642072360329693,0.10067718680230459,0.07667528558432436,0.8110732748620622,0.10012661720614519,0.07566960746548448,0.818076701941947,0.1449999999999818,0.5140000000001237,0.2720000000001619,0.052000000000134605
wclust,0.08621609151585057,0.06137769462034108,0.8431898306785657,0.10904853764970908,0.07740037040837115,0.815029557272719,0.1477502275091265,0.11571196057690931,0.41594907320280355,0.11915285227772845,0.08840094052168232,0.6396901975178733,0.10654189349101173,0.0750952986614903,0.7233116586274424,0.15999999999985448,0.5059999999998581,0.48700000000008004,0.08500000000003638
sclust,0.07741446157755383,0.05667002368944976,0.9087939417001661,0.14536403408130752,0.09903136758205977,0.6868197899072279,0.18146561130230487,0.1470547163552798,0.3616528115896079,0.14263922980733007,0.10576421062915821,0.6666257801191189,0.12265994786515143,0.08619946244051001,0.7350478132562036,0.14699999999993452,0.49700000000007094,0.26700000000005275,0.14199999999982538
sregular,0.09468651273042844,0.07511685661557853,0.8667963704931261,0.08542898191202944,0.06643848916170045,0.9133836316953913,0.14826290154680716,0.11449167978722699,0.5812064435284394,0.09634942018776445,0.07583162272968652,0.8543806955526826,0.09447860835898615,0.07455172707628853,0.8640316455933358,0.14699999999993452,0.52800000000002,0.0060000000000854925,0.041999999999916326
wregular,0.10000746782727302,0.07727789449616725,0.8382195337458057,0.0851644400840302,0.06505101579921968,0.8969067388109917,0.1331310705134021,0.1112580808583942,0.6691005795159823,0.09958265746841914,0.07725650333849093,0.837722141856613,0.10139418580587369,0.07875664450890464,0.826610490450435,0.14599999999995816,0.5119999999999436,0.005999999999858119,0.04500000000007276
random,0.09224408120755379,0.07058539582975906,0.876089974047636,0.0846939929991974,0.06424306150199192,0.9055082925284645,0.13061300047346844,0.10839725916031825,0.7160445528322317,0.09957954057338453,0.07659060644220793,0.8444786026239547,0.09218813498468048,0.0697509461700117,0.8752818016267001,0.14400000000000546,0.5740000000000691,0.005999999999858119,0.04600000000004911
wclust,0.07741863470684804,0.055495964582574865,0.8623758305142116,0.12768916792692725,0.09255726994704282,0.758845983276736,0.14727239110900753,0.10270762626801619,0.4829404438931785,0.14081150787840296,0.09574951526490351,0.5312556456213442,0.08956284685402899,0.06834163994906782,0.8231067445825135,0.14200000000005275,0.5059999999998581,0.2699999999999818,0.09999999999990905
sclust,0.07877170518004559,0.05269321830153466,0.8936558195415247,0.1195402415497798,0.09344903565352702,0.73329070838567,0.19704029155664257,0.14179813787702472,0.20006752741788378,0.18963466125852935,0.138114813129281,0.2582792504340309,0.17010389952639146,0.11435353342972696,0.4082655036806955,0.1430000000000291,0.47199999999998,0.27099999999995816,0.21100000000001273
sregular,0.09143793772941404,0.07252179702621574,0.8604444168842375,0.08974045122191124,0.06839525568985526,0.8879521772579139,0.13595800246816564,0.10450629291641216,0.6586488235525201,0.09663139050876246,0.07533040165428694,0.8411893710737727,0.09314012571818882,0.07335811040349927,0.8556025877281571,0.1449999999999818,0.5050000000001091,0.005999999999858119,0.041999999999916326
wregular,0.10156590108862572,0.07437953913579963,0.8040780253304125,0.09273971465479072,0.069460146878299725,0.8807571483124428,0.123059468630648,0.09241675280836671,0.6819440210097126,0.09890023144547327,0.07425048403621273,0.8170011539941733,0.09927600823533785,0.07347466490344341,0.8190463320579776,0.15000000000009095,0.5049999999998818,0.005999999999858119,0.041999999999916326
random,0.09695902653604394,0.07387219954323644,0.8089312994652712,0.09133164615287388,0.07002031098203153,0.8864501663112039,0.12078003646558672,0.09310286036906143,0.7161315346170235,0.09972669092455742,0.07582009565438454,0.7955317829110816,0.09622062489111434,0.07503068550345178,0.8120344767137606,0.1449999999999818,0.5070000000000618,0.005999999999858119,0.04500000000007276
wclust,0.0863941457167573,0.0646154593463956,0.8843281852740005,0.09358166062233687,0.07455847780461039,0.8858343687537148,0.15531880720927138,0.12370759155992885,0.5621518799801812,0.09566825377842204,0.07452411448990305,0.8634881653656948,0.1096223446885251,0.07885148077401179,0.7965367010552415,0.14799999999991087,0.5049999999998818,0.26700000000005275,0.06500000000005457
sclust,0.07054638915961131,0.050379810435467715,0.875147472937727,0.18652217607778107,0.12758357950407956,0.44662557495855865,0.12012524713140586,0.09398880685037,0.588468560879846,0.10367816548566923,0.07975774522707489,0.7044075575186847,0.11401492231234304,0.08509847215554987,0.6153483857895982,0.14599999999995816,0.47900000000004184,0.27300000000013824,0.2740000000001146
sregular,0.09473662692883753,0.07236823281172043,0.850869649221002,0.08451714219740315,0.06567236868039777,0.8976373694854844,0.14099291952922316,0.10788602604402849,0.6198563946128353,0.09640683428312524,0.07291483921455841,0.8536423154490896,0.09461248537696042,0.07157038986844322,0.8510294191552852,0.1449999999999818,0.5059999999998581,0.005999999999858119,0.04299999999989268
wregular,0.0811637548734633,0.06303042638776117,0.8950367651721322,0.09575197109223006,0.07017173039186733,0.8582073649270593,0.12209337435185472,0.09667195036350794,0.7632017308162071,0.08914111790942635,0.06973845825348933,0.8631228398844666,0.08756119551246626,0.06757695003724333,0.871325890661216,0.14699999999993452,0.5099999999999909,0.0060000000000854925,0.04399999999986903
random,0.09784994333012866,0.0727295962409582,0.8148162356803585,0.0891146025492146,0.06685874547915029,0.8849963808342405,0.13499270809608124,0.107190663696394,0.6206293050505921,0.09598678693206938,0.07090923824544064,0.8273043533538363,0.09343226710604494,0.06816575118155219,0.8298264769120778,0.14699999999993452,0.6079999999999472,0.0060000000000854925,0.041999999999916326
wclust,0.082053643946209745,0.05818284908086682,0.8715632287437377,0.1317923777630631,0.09327638861122783,0.7364484980093451,0.15008061205747722,0.11579969765596089,0.5756964159277401,0.10374970609938727,0.07532089229880523,0.7969632298772814,0.10322568999901581,0.0753456954536711,0.7988414618949626,0.1510000000000673,0.49699999999984357,0.27300000000013824,0.08400000000006003
