"","method","variate","design","number","RMSE","time_mod","time_alg","time_overall"
"1447","random_caret_new","OCS","simpleRandom",47,7.39212361323177,NA,NA,NA
"1448","random_caret_new","OCS","simpleRandom",48,7.1567732993926,NA,NA,NA
"1449","random_caret_new","OCS","simpleRandom",49,7.14692906719732,NA,NA,NA
"1450","random_caret_new","OCS","simpleRandom",50,7.21233880205928,NA,NA,NA
"1451","random_caret_new","OCS","simpleRandom",51,8.24009869369013,NA,NA,NA
"1452","random_caret_new","OCS","simpleRandom",52,7.53930291211125,NA,NA,NA
"1453","random_caret_new","OCS","simpleRandom",53,7.40581807870348,NA,NA,NA
"1454","random_caret_new","OCS","simpleRandom",54,7.32336910850881,NA,NA,NA
"1455","random_caret_new","OCS","simpleRandom",55,8.08302188206434,NA,NA,NA
"1456","random_caret_new","OCS","simpleRandom",56,7.54527391917587,NA,NA,NA
"1457","random_caret_new","OCS","simpleRandom",57,7.36200654560765,NA,NA,NA
"1458","random_caret_new","OCS","simpleRandom",58,7.44235625519423,NA,NA,NA
"1459","random_caret_new","OCS","simpleRandom",59,7.33911783569026,NA,NA,NA
"1460","random_caret_new","OCS","simpleRandom",60,7.26372514254104,NA,NA,NA
"1461","random_caret_new","OCS","simpleRandom",61,7.3543204497382,NA,NA,NA
"1462","random_caret_new","OCS","simpleRandom",62,7.75909563143202,NA,NA,NA
"1463","random_caret_new","OCS","simpleRandom",63,7.56502965392628,NA,NA,NA
"1464","random_caret_new","OCS","simpleRandom",64,7.27370121712638,NA,NA,NA
"1465","random_caret_new","OCS","simpleRandom",65,7.74452381482708,NA,NA,NA
"1466","random_caret_new","OCS","simpleRandom",66,7.19636938033995,NA,NA,NA
"1467","random_caret_new","OCS","simpleRandom",67,7.30653931922857,NA,NA,NA
"1468","random_caret_new","OCS","simpleRandom",68,7.77278335241921,NA,NA,NA
"1469","random_caret_new","OCS","simpleRandom",69,7.19982687307561,NA,NA,NA
"1470","random_caret_new","OCS","simpleRandom",70,7.12414871798186,NA,NA,NA
"1471","random_caret_new","OCS","simpleRandom",71,7.34318157635622,NA,NA,NA
"1472","random_caret_new","OCS","simpleRandom",72,7.76682491940673,NA,NA,NA
"1473","random_caret_new","OCS","simpleRandom",73,7.81652095364615,NA,NA,NA
"1474","random_caret_new","OCS","simpleRandom",74,7.42963016667221,NA,NA,NA
"1475","random_caret_new","OCS","simpleRandom",75,7.31447265386873,NA,NA,NA
"1476","random_caret_new","OCS","simpleRandom",76,7.64132713238507,NA,NA,NA
"1477","random_caret_new","OCS","simpleRandom",77,7.22511457842902,NA,NA,NA
"1478","random_caret_new","OCS","simpleRandom",78,7.72317059729115,NA,NA,NA
"1479","random_caret_new","OCS","simpleRandom",79,8.17990516677217,NA,NA,NA
"1480","random_caret_new","OCS","simpleRandom",80,7.781409344051,NA,NA,NA
"1481","random_caret_new","OCS","simpleRandom",81,7.74091931475046,NA,NA,NA
"1482","random_caret_new","OCS","simpleRandom",82,7.38472795647914,NA,NA,NA
"1483","random_caret_new","OCS","simpleRandom",83,7.35133240131906,NA,NA,NA
"1484","random_caret_new","OCS","simpleRandom",84,6.96306089855563,NA,NA,NA
"1485","random_caret_new","OCS","simpleRandom",85,7.3277090402661,NA,NA,NA
"1486","random_caret_new","OCS","simpleRandom",86,7.4850602207943,NA,NA,NA
"1487","random_caret_new","OCS","simpleRandom",87,7.86450315519122,NA,NA,NA
"1488","random_caret_new","OCS","simpleRandom",88,7.80031131128436,NA,NA,NA
"1489","random_caret_new","OCS","simpleRandom",89,8.31813777461143,NA,NA,NA
"1490","random_caret_new","OCS","simpleRandom",90,7.96293496521423,NA,NA,NA
"1491","random_caret_new","OCS","simpleRandom",91,7.7653739317409,NA,NA,NA
"1492","random_caret_new","OCS","simpleRandom",92,7.48431771610992,NA,NA,NA
"1493","random_caret_new","OCS","simpleRandom",93,7.48536682132818,NA,NA,NA
"1494","random_caret_new","OCS","simpleRandom",94,6.84799352789905,NA,NA,NA
"1495","random_caret_new","OCS","simpleRandom",95,7.82975465743254,NA,NA,NA
"1496","random_caret_new","OCS","simpleRandom",96,7.0656574231766,NA,NA,NA
"1497","random_caret_new","OCS","simpleRandom",97,7.81929572056676,NA,NA,NA
"1498","random_caret_new","OCS","simpleRandom",98,7.92069157777563,NA,NA,NA
"1499","random_caret_new","OCS","simpleRandom",99,7.81450493586515,NA,NA,NA
"1500","random_caret_new","OCS","simpleRandom",100,7.6534114907538,NA,NA,NA
"1501","nndm_caret","AGB","clusterGapped",1,30.4112168147662,188.241666666667,519.745666666666,707.987333333333
"1502","nndm_caret","AGB","clusterGapped",2,31.6488612776878,178.205,610.382666666667,788.587666666667
"1503","nndm_caret","AGB","clusterGapped",3,31.1798255614467,197.131,337.163333333333,534.294333333333
"1504","nndm_caret","AGB","clusterGapped",4,29.6680895983086,190.652,437.353333333333,628.005333333334
"1505","nndm_caret","AGB","clusterGapped",5,27.9992546171642,204.841333333333,1133.896,1338.73733333333
"1506","nndm_caret","AGB","clusterGapped",6,30.3827477411827,183.248333333333,544.510666666666,727.759
"1507","nndm_caret","AGB","clusterGapped",7,30.3737650842954,206.945666666667,1107.582,1314.52766666667
"1508","nndm_caret","AGB","clusterGapped",8,28.2582054113432,197.125666666667,645.137666666667,842.263333333333
"1509","nndm_caret","AGB","clusterGapped",9,26.5008794319348,193.737666666667,1180.874,1374.61166666667
"1510","nndm_caret","AGB","clusterGapped",10,30.8860150941472,195.263000000001,557.686333333333,752.949333333334
"1511","nndm_caret","AGB","clusterGapped",11,29.5816607376671,167.290333333333,435.892666666667,603.183
"1512","nndm_caret","AGB","clusterGapped",12,28.3890775812442,193.472666666666,823.875,1017.34766666667
"1513","nndm_caret","AGB","clusterGapped",13,28.5838790235367,191.974,590.942000000001,782.916
"1514","nndm_caret","AGB","clusterGapped",14,32.738490249034,167.078333333333,630.874,797.952333333333
"1515","nndm_caret","AGB","clusterGapped",15,33.8917941907695,186.561333333333,1052.65,1239.21133333333
"1516","nndm_caret","AGB","clusterGapped",16,30.2188636715194,148.763999999999,733.152666666667,881.916666666666
"1517","nndm_caret","AGB","clusterGapped",17,31.2797778378847,159.905333333333,459.378,619.283333333333
"1518","nndm_caret","AGB","clusterGapped",18,29.7386542291351,180.181333333334,778.139333333333,958.320666666667
"1519","nndm_caret","AGB","clusterGapped",19,32.9304384239467,187.040333333333,682.840999999999,869.881333333333
"1520","nndm_caret","AGB","clusterGapped",20,32.8966076441619,185.987333333333,633.727,819.714333333333
"1521","nndm_caret","AGB","clusterGapped",21,33.0584232100447,199.990666666667,500.051666666667,700.042333333333
"1522","nndm_caret","AGB","clusterGapped",22,29.5516925553318,189.349333333333,474.029,663.378333333333
"1523","nndm_caret","AGB","clusterGapped",23,30.6139677193488,189.224333333333,1257.639,1446.86333333333
"1524","nndm_caret","AGB","clusterGapped",24,32.4439984184213,154.280333333333,547.820333333333,702.100666666667
"1525","nndm_caret","AGB","clusterGapped",25,32.9316312686162,176.010666666666,626.382666666666,802.393333333333
"1526","nndm_caret","AGB","clusterGapped",26,33.0306882434136,170.404666666667,473.585333333333,643.990000000001
"1527","nndm_caret","AGB","clusterGapped",27,27.0750461542678,188.501666666667,1251.726,1440.22766666667
"1528","nndm_caret","AGB","clusterGapped",28,29.4052492182781,186.554333333333,771.598333333333,958.152666666667
"1529","nndm_caret","AGB","clusterGapped",29,30.7556816599925,192.687666666666,485.320333333333,678.007999999999
"1530","nndm_caret","AGB","clusterGapped",30,30.4318775470075,179.162,525.655333333334,704.817333333334
"1531","nndm_caret","AGB","clusterGapped",31,31.3194986860248,227.177666666666,437.292999999999,664.470666666665
"1532","nndm_caret","AGB","clusterGapped",32,31.9828661111546,188.758666666666,854.300666666666,1043.05933333333
"1533","nndm_caret","AGB","clusterGapped",33,32.8711749248058,204.179666666667,361.63,565.809666666667
"1534","nndm_caret","AGB","clusterGapped",34,32.0196275070585,207.347666666667,491.968000000001,699.315666666668
"1535","nndm_caret","AGB","clusterGapped",35,26.8661115792624,192.181666666666,577.832000000001,770.013666666667
"1536","nndm_caret","AGB","clusterGapped",36,29.8691456131215,200.326666666664,1036.08066666666,1236.40733333333
"1537","nndm_caret","AGB","clusterGapped",37,29.5279316094759,231.755,624.324333333333,856.079333333332
"1538","nndm_caret","AGB","clusterGapped",38,30.0280213088872,186.073333333334,812.855333333333,998.928666666667
"1539","nndm_caret","AGB","clusterGapped",39,30.6877145714712,207.028999999999,581.995666666667,789.024666666666
"1540","nndm_caret","AGB","clusterGapped",40,26.6997370950962,215.547,1132.54933333333,1348.09633333333
"1541","nndm_caret","AGB","clusterGapped",41,30.2003585569688,246.963666666667,499.805,746.768666666667
"1542","nndm_caret","AGB","clusterGapped",42,34.5278533733712,203.326,399.218333333334,602.544333333334
"1543","nndm_caret","AGB","clusterGapped",43,30.1264210860145,197.643333333332,1364.95233333333,1562.59566666667
"1544","nndm_caret","AGB","clusterGapped",44,28.7192850317834,199.181999999999,1014.67233333333,1213.85433333333
"1545","nndm_caret","AGB","clusterGapped",45,31.6805426480567,201.541333333334,611.572666666667,813.114000000001
"1546","nndm_caret","AGB","clusterGapped",46,28.85504472336,211.631333333333,775.520333333334,987.151666666667
"1547","nndm_caret","AGB","clusterGapped",47,31.0852465325155,182.426666666668,750.510333333334,932.937000000002
"1548","nndm_caret","AGB","clusterGapped",48,33.3207938577865,174.700666666668,443.599000000001,618.299666666668
"1549","nndm_caret","AGB","clusterGapped",49,32.0262752829831,197.118333333334,602.617666666666,799.736000000001
"1550","nndm_caret","AGB","clusterGapped",50,33.4287849046754,201.537,597.494,799.031
"1551","nndm_caret","AGB","clusterGapped",51,33.9623797572841,181.365333333331,876.711333333333,1058.07666666666
"1552","nndm_caret","AGB","clusterGapped",52,32.5851192203745,210.444666666666,641.437333333333,851.881999999999
"1553","nndm_caret","AGB","clusterGapped",53,33.9460043179853,223.120333333334,508.530333333333,731.650666666667
"1554","nndm_caret","AGB","clusterGapped",54,26.9559278017043,205.846,914.672333333334,1120.51833333333
"1555","nndm_caret","AGB","clusterGapped",55,32.4700310654732,197.214999999999,1324.97766666667,1522.19266666667
"1556","nndm_caret","AGB","clusterGapped",56,27.4487166331476,251.518333333332,2049.43733333333,2300.95566666667
"1557","nndm_caret","AGB","clusterGapped",57,27.6478476473822,232.371333333334,1270.942,1503.31333333334
"1558","nndm_caret","AGB","clusterGapped",58,25.6346869078807,294.359,1379.18666666667,1673.54566666667
"1559","nndm_caret","AGB","clusterGapped",59,29.4311908864835,192.112333333333,843.285999999999,1035.39833333333
"1560","nndm_caret","AGB","clusterGapped",60,27.7056271483238,198.026666666666,703.576333333333,901.602999999999
"1561","nndm_caret","AGB","clusterGapped",61,25.0506953125097,265.376333333334,1618.439,1883.81533333333
"1562","nndm_caret","AGB","clusterGapped",62,27.0717641338581,191.099,1391.80233333333,1582.90133333333
"1563","nndm_caret","AGB","clusterGapped",63,30.0979051833768,419.264333333333,332.730333333335,751.994666666668
"1564","nndm_caret","AGB","clusterGapped",64,30.1218014004103,404.104999999998,303.151,707.255999999999
"1565","nndm_caret","AGB","clusterGapped",65,30.9317511816882,192.185999999999,1146.52833333334,1338.71433333334
"1566","nndm_caret","AGB","clusterGapped",66,31.7848785566613,189.816666666668,799.927333333331,989.743999999999
"1567","nndm_caret","AGB","clusterGapped",67,26.1926810808677,177.410666666665,1210.01866666667,1387.42933333333
"1568","nndm_caret","AGB","clusterGapped",68,26.8579729726375,195.463666666665,864.369666666668,1059.83333333333
"1569","nndm_caret","AGB","clusterGapped",69,30.0355488236026,181.689000000001,916.721666666665,1098.41066666667
"1570","nndm_caret","AGB","clusterGapped",70,31.1753753408153,202.329333333333,795.804666666668,998.134000000001
"1571","nndm_caret","AGB","clusterGapped",71,26.9582303322987,395.051333333332,706.715666666666,1101.767
"1572","nndm_caret","AGB","clusterGapped",72,28.3580940537525,222.546666666664,1011.62633333333,1234.173
"1573","nndm_caret","AGB","clusterGapped",73,30.9220735951819,190.481333333337,606.291666666664,796.773000000001
"1574","nndm_caret","AGB","clusterGapped",74,31.199985615887,198.24,676.203333333336,874.443333333336
"1575","nndm_caret","AGB","clusterGapped",75,27.7972733150217,181.416,464.597000000004,646.013000000004
"1576","nndm_caret","AGB","clusterGapped",76,29.1795214980543,183.506333333333,1378.74933333333,1562.25566666667
"1577","nndm_caret","AGB","clusterGapped",77,32.5963250797056,276.108999999997,716.784333333332,992.893333333329
"1578","nndm_caret","AGB","clusterGapped",78,28.2047257483754,224.825666666666,1541.40733333333,1766.233
"1579","nndm_caret","AGB","clusterGapped",79,29.0065948474465,196.357000000001,1139.57333333333,1335.93033333333
"1580","nndm_caret","AGB","clusterGapped",80,34.5154466959723,208.170666666667,659.45633333333,867.626999999998
"1581","nndm_caret","AGB","clusterGapped",81,31.64413982869,206.523333333336,527.160333333336,733.683666666671
"1582","nndm_caret","AGB","clusterGapped",82,31.9795699264461,294.470666666666,653.026999999999,947.497666666665
"1583","nndm_caret","AGB","clusterGapped",83,30.1696635134817,186.12766666667,922.815333333334,1108.943
"1584","nndm_caret","AGB","clusterGapped",84,28.5745718461768,217.162999999998,1165.286,1382.449
"1585","nndm_caret","AGB","clusterGapped",85,30.5328143283478,178.407999999998,1221.37133333333,1399.77933333333
"1586","nndm_caret","AGB","clusterGapped",86,32.8796431843776,192.866666666666,383.809000000001,576.675666666667
"1587","nndm_caret","AGB","clusterGapped",87,23.9779991204515,206.647333333334,1136.28433333333,1342.93166666667
"1588","nndm_caret","AGB","clusterGapped",88,31.8107965266601,193.654666666667,478.386999999995,672.041666666662
"1589","nndm_caret","AGB","clusterGapped",89,32.8424404684268,207.014999999999,335.196999999998,542.211999999997
"1590","nndm_caret","AGB","clusterGapped",90,29.9948302865218,197.502333333333,703.249000000001,900.751333333334
"1591","nndm_caret","AGB","clusterGapped",91,27.3138838351428,81.7443333333358,730.605000000001,812.349333333337
"1592","nndm_caret","AGB","clusterGapped",92,28.1144765313764,70.4726666666684,792.409666666666,862.882333333335
"1593","nndm_caret","AGB","clusterGapped",93,29.7670489063686,246.406333333332,942.565,1188.97133333333
"1594","nndm_caret","AGB","clusterGapped",94,28.5693501813976,247.718333333335,863.704666666667,1111.423
"1595","nndm_caret","AGB","clusterGapped",95,31.6980050286616,71.0953333333334,423.906333333335,495.001666666668
"1596","nndm_caret","AGB","clusterGapped",96,31.9796806311914,80.1776666666653,243.149000000002,323.326666666668
"1597","nndm_caret","AGB","clusterGapped",97,33.4437976405293,68.2046666666671,280.950333333334,349.155000000001
"1598","nndm_caret","AGB","clusterGapped",98,32.3359755621147,77.3096666666655,366.987333333333,444.296999999999
"1599","nndm_caret","AGB","clusterGapped",99,27.9286597301718,76.2106666666659,572.541,648.751666666666
"1600","nndm_caret","AGB","clusterGapped",100,30.9577450030253,75.623666666664,547.532666666668,623.156333333332
"1601","nndm_caret","AGB","clusterMedium",1,30.065750892532,462.547666666667,13.1973333333333,475.745
"1602","nndm_caret","AGB","clusterMedium",2,30.3786222334989,461.452333333333,6.91266666666666,468.365
"1603","nndm_caret","AGB","clusterMedium",3,31.9109449903969,464.573333333333,6.90933333333332,471.482666666667
"1604","nndm_caret","AGB","clusterMedium",4,29.2167926707095,462.126333333333,7.87633333333337,470.002666666667
"1605","nndm_caret","AGB","clusterMedium",5,31.9175725472674,462.298,7.04366666666668,469.341666666667
"1606","nndm_caret","AGB","clusterMedium",6,32.7762136728486,461.247666666667,6.62033333333336,467.868
"1607","nndm_caret","AGB","clusterMedium",7,31.77537227288,459.344333333333,8.19266666666664,467.537
"1608","nndm_caret","AGB","clusterMedium",8,32.408937828968,460.799333333333,12.05,472.849333333333
"1609","nndm_caret","AGB","clusterMedium",9,32.4780246217511,451.387333333333,4.98533333333333,456.372666666667
"1610","nndm_caret","AGB","clusterMedium",10,31.2342621945938,460.119333333333,7.42433333333335,467.543666666667
"1611","nndm_caret","AGB","clusterMedium",11,28.0023930301434,463.251,10.521,473.772
"1612","nndm_caret","AGB","clusterMedium",12,31.7479559043639,463.043666666667,10.539,473.582666666667
"1613","nndm_caret","AGB","clusterMedium",13,31.6426285822998,459.737666666667,11.0053333333333,470.743
"1614","nndm_caret","AGB","clusterMedium",14,30.3202763553177,463.743333333333,7.02066666666669,470.764
"1615","nndm_caret","AGB","clusterMedium",15,30.8963072763023,461.586333333333,8.63499999999998,470.221333333333
"1616","nndm_caret","AGB","clusterMedium",16,32.1231512721066,460.992666666667,11.6166666666667,472.609333333333
"1617","nndm_caret","AGB","clusterMedium",17,29.4150278348406,463.731666666667,7.74933333333333,471.481
"1618","nndm_caret","AGB","clusterMedium",18,27.5305154522043,458.513333333333,6.25899999999999,464.772333333333
"1619","nndm_caret","AGB","clusterMedium",19,33.8496088050633,463.422,8.16833333333336,471.590333333333
"1620","nndm_caret","AGB","clusterMedium",20,32.0682085493101,463.613333333333,6.17100000000001,469.784333333333
"1621","nndm_caret","AGB","clusterMedium",21,29.4592519429395,456.328666666667,6.62133333333331,462.95
"1622","nndm_caret","AGB","clusterMedium",22,32.8281127977107,459.846333333333,9.03800000000002,468.884333333333
"1623","nndm_caret","AGB","clusterMedium",23,30.3481311423435,456.163,5.36799999999999,461.531
"1624","nndm_caret","AGB","clusterMedium",24,30.0279625336181,458.253666666667,6.21366666666665,464.467333333333
"1625","nndm_caret","AGB","clusterMedium",25,32.2481134132133,458.090333333333,5.08799999999997,463.178333333333
"1626","nndm_caret","AGB","clusterMedium",26,29.6083024519763,454.965,5.55499999999998,460.52
"1627","nndm_caret","AGB","clusterMedium",27,30.2098411786674,461.045666666667,6.44766666666668,467.493333333333
"1628","nndm_caret","AGB","clusterMedium",28,31.8445081964432,461.593,9.40366666666667,470.996666666667
"1629","nndm_caret","AGB","clusterMedium",29,32.6578238397872,464.603333333333,6.46733333333333,471.070666666667
"1630","nndm_caret","AGB","clusterMedium",30,30.020967627447,460.734,11.073,471.807
"1631","nndm_caret","AGB","clusterMedium",31,28.8682485555697,454.278,5.36800000000039,459.646000000001
"1632","nndm_caret","AGB","clusterMedium",32,31.5465225150803,451.029,8.23033333333296,459.259333333333
"1633","nndm_caret","AGB","clusterMedium",33,34.8329915644214,456.774666666667,7.89599999999943,464.670666666667
"1634","nndm_caret","AGB","clusterMedium",34,31.696934238603,455.705000000001,5.8773333333326,461.582333333333
"1635","nndm_caret","AGB","clusterMedium",35,31.35190120806,329.348666666665,8.80533333333491,338.154
"1636","nndm_caret","AGB","clusterMedium",36,30.3266175156919,438.931,3.67766666666527,442.608666666666
