"","method","variate","design","number","RMSE","MEC"
"354","exhaustive_old","AGB","regular",54,29.9739762458985,0.833599094774158
"355","exhaustive_old","AGB","regular",55,28.79008799132,0.846484245515855
"356","exhaustive_old","AGB","regular",56,30.2081298497909,0.830989126697554
"357","exhaustive_old","AGB","regular",57,30.0029949699613,0.833276743188946
"358","exhaustive_old","AGB","regular",58,28.9258959056454,0.845032507832675
"359","exhaustive_old","AGB","regular",59,29.1564561222545,0.842552257405517
"360","exhaustive_old","AGB","regular",60,29.0374466227267,0.843834960314644
"361","exhaustive_old","AGB","regular",61,30.1024030838096,0.832170113599768
"362","exhaustive_old","AGB","regular",62,28.9006406158531,0.845302994899533
"363","exhaustive_old","AGB","regular",63,29.8313463269528,0.835178950540059
"364","exhaustive_old","AGB","regular",64,30.0337996393305,0.832934211295092
"365","exhaustive_old","AGB","regular",65,30.0009534380351,0.833299431542013
"366","exhaustive_old","AGB","regular",66,29.7131442472077,0.836482518474281
"367","exhaustive_old","AGB","regular",67,30.1137096264312,0.8320440152198
"368","exhaustive_old","AGB","regular",68,29.2617444775501,0.841413069188505
"369","exhaustive_old","AGB","regular",69,29.3828120457883,0.840098079059938
"370","exhaustive_old","AGB","regular",70,30.2857478982071,0.830119483488093
"371","exhaustive_old","AGB","regular",71,29.2620122775965,0.841410166437318
"372","exhaustive_old","AGB","regular",72,30.1903588265563,0.831187921704975
"373","exhaustive_old","AGB","regular",73,29.1621535564457,0.842490717978786
"374","exhaustive_old","AGB","regular",74,29.8075008934117,0.835442341842634
"375","exhaustive_old","AGB","regular",75,29.1367837515839,0.842764651217414
"376","exhaustive_old","AGB","regular",76,29.0780910196281,0.843397478594996
"377","exhaustive_old","AGB","regular",77,29.38380694227,0.840087250378761
"378","exhaustive_old","AGB","regular",78,29.689480699653,0.836742865401648
"379","exhaustive_old","AGB","regular",79,29.4810120003392,0.83902748032459
"380","exhaustive_old","AGB","regular",80,29.4178911591812,0.839716048508731
"381","exhaustive_old","AGB","regular",81,28.8742737407623,0.845585135079546
"382","exhaustive_old","AGB","regular",82,28.8625913770604,0.845710060520043
"383","exhaustive_old","AGB","regular",83,29.9559245778137,0.833799462544522
"384","exhaustive_old","AGB","regular",84,29.5948511273051,0.837781909006793
"385","exhaustive_old","AGB","regular",85,29.2258619110301,0.841801768985443
"386","exhaustive_old","AGB","regular",86,29.6862506014619,0.836778386931608
"387","exhaustive_old","AGB","regular",87,28.964951508073,0.844613752630843
"388","exhaustive_old","AGB","regular",88,28.5204381573322,0.849346455680932
"389","exhaustive_old","AGB","regular",89,29.3364855726383,0.840601900978604
"390","exhaustive_old","AGB","regular",90,29.0998854526517,0.843162639091199
"391","exhaustive_old","AGB","regular",91,29.5055071917114,0.838759871412289
"392","exhaustive_old","AGB","regular",92,29.6821624048117,0.836823339466293
"393","exhaustive_old","AGB","regular",93,29.2919647953923,0.841085336012467
"394","exhaustive_old","AGB","regular",94,29.5814805116306,0.837928452456941
"395","exhaustive_old","AGB","regular",95,29.5772825425071,0.837974449010472
"396","exhaustive_old","AGB","regular",96,29.5981723780431,0.837745497457812
"397","exhaustive_old","AGB","regular",97,29.6005076702464,0.837719892726686
"398","exhaustive_old","AGB","regular",98,29.3599556565449,0.840346752266866
"399","exhaustive_old","AGB","regular",99,29.3267479886011,0.840707700617063
"400","exhaustive_old","AGB","regular",100,29.394653633962,0.839969168713173
"401","exhaustive_old","AGB","simpleRandom",1,29.2789734838799,0.841226265588318
"402","exhaustive_old","AGB","simpleRandom",2,30.2129333676649,0.830935372208126
"403","exhaustive_old","AGB","simpleRandom",3,29.1487623236541,0.842635340986619
"404","exhaustive_old","AGB","simpleRandom",4,29.5547063377845,0.838221701337766
"405","exhaustive_old","AGB","simpleRandom",5,29.682504272362,0.836819580634596
"406","exhaustive_old","AGB","simpleRandom",6,29.3162492063564,0.840821731386208
"407","exhaustive_old","AGB","simpleRandom",7,30.3052830157015,0.829900257853272
"408","exhaustive_old","AGB","simpleRandom",8,29.8518277810745,0.834952548849238
"409","exhaustive_old","AGB","simpleRandom",9,30.1741270627158,0.831369395611636
"410","exhaustive_old","AGB","simpleRandom",10,29.6699512732191,0.836957572395765
"411","exhaustive_old","AGB","simpleRandom",11,29.2930085373296,0.841074010800553
"412","exhaustive_old","AGB","simpleRandom",12,29.7109782722093,0.836506357208065
"413","exhaustive_old","AGB","simpleRandom",13,29.4817871693238,0.839019015042251
"414","exhaustive_old","AGB","simpleRandom",14,29.7746265168009,0.835805119472375
"415","exhaustive_old","AGB","simpleRandom",15,30.024271274534,0.833040199300989
"416","exhaustive_old","AGB","simpleRandom",16,29.0559677274235,0.843635681672236
"417","exhaustive_old","AGB","simpleRandom",17,30.5762756538377,0.826844561313695
"418","exhaustive_old","AGB","simpleRandom",18,29.6273843560777,0.837425064569652
"419","exhaustive_old","AGB","simpleRandom",19,30.0844881293678,0.832369816598675
"420","exhaustive_old","AGB","simpleRandom",20,29.1537317186626,0.842581680127736
"421","exhaustive_old","AGB","simpleRandom",21,29.5348834576103,0.838438643866338
"422","exhaustive_old","AGB","simpleRandom",22,29.8269758657164,0.835227241437323
"423","exhaustive_old","AGB","simpleRandom",23,29.4772427458883,0.839068639535738
"424","exhaustive_old","AGB","simpleRandom",24,28.6604803893752,0.847863332856322
"425","exhaustive_old","AGB","simpleRandom",25,30.7141761396613,0.825279160389671
"426","exhaustive_old","AGB","simpleRandom",26,29.1648089669793,0.842462032110431
"427","exhaustive_old","AGB","simpleRandom",27,28.7280196407972,0.847145459089236
"428","exhaustive_old","AGB","simpleRandom",28,29.6641493524342,0.837021331634887
"429","exhaustive_old","AGB","simpleRandom",29,29.1827554468973,0.842268091402582
"430","exhaustive_old","AGB","simpleRandom",30,30.3295507498917,0.829627725298387
"431","exhaustive_old","AGB","simpleRandom",31,29.3539209777121,0.840412376143892
"432","exhaustive_old","AGB","simpleRandom",32,29.8655934349155,0.834800296200583
"433","exhaustive_old","AGB","simpleRandom",33,29.5766342280726,0.837981551918054
"434","exhaustive_old","AGB","simpleRandom",34,29.1665826136065,0.842442870306078
"435","exhaustive_old","AGB","simpleRandom",35,29.2695004515818,0.841328989503752
"436","exhaustive_old","AGB","simpleRandom",36,29.9824246785556,0.833505278394725
"437","exhaustive_old","AGB","simpleRandom",37,29.0453416612531,0.843750028837552
"438","exhaustive_old","AGB","simpleRandom",38,29.2875108315912,0.841133659595665
"439","exhaustive_old","AGB","simpleRandom",39,30.6961357907502,0.825484348977768
"440","exhaustive_old","AGB","simpleRandom",40,29.4917539084631,0.838910152802741
"441","exhaustive_old","AGB","simpleRandom",41,30.1257256234323,0.831909952609904
"442","exhaustive_old","AGB","simpleRandom",42,29.4605358366162,0.839251010982739
"443","exhaustive_old","AGB","simpleRandom",43,29.7210380569017,0.836395624449973
"444","exhaustive_old","AGB","simpleRandom",44,29.2427355329952,0.841619043990746
"445","exhaustive_old","AGB","simpleRandom",45,29.3705799717626,0.840231185789352
"446","exhaustive_old","AGB","simpleRandom",46,28.7971768925615,0.846408636715895
"447","exhaustive_old","AGB","simpleRandom",47,30.727882479861,0.825123185663328
"448","exhaustive_old","AGB","simpleRandom",48,30.8772793794736,0.823418573218765
"449","exhaustive_old","AGB","simpleRandom",49,29.8525351954693,0.834944726324798
"450","exhaustive_old","AGB","simpleRandom",50,28.34865119072,0.85115585095595
"451","exhaustive_old","AGB","simpleRandom",51,29.6939642317133,0.836693553399646
"452","exhaustive_old","AGB","simpleRandom",52,28.7399392594021,0.847018590211311
"453","exhaustive_old","AGB","simpleRandom",53,29.3832774621813,0.840093013406959
"454","exhaustive_old","AGB","simpleRandom",54,30.1200543379479,0.831973233868439
"455","exhaustive_old","AGB","simpleRandom",55,29.3857119209185,0.840066515131693
"456","exhaustive_old","AGB","simpleRandom",56,28.9555462015294,0.84471464822611
"457","exhaustive_old","AGB","simpleRandom",57,28.5942553979316,0.848565596673316
"458","exhaustive_old","AGB","simpleRandom",58,29.139399260549,0.842736420996389
"459","exhaustive_old","AGB","simpleRandom",59,29.5723948876179,0.83802799412858
"460","exhaustive_old","AGB","simpleRandom",60,29.9942306817645,0.833374133283059
"461","exhaustive_old","AGB","simpleRandom",61,28.5690083851503,0.848832893611508
"462","exhaustive_old","AGB","simpleRandom",62,29.3915587595935,0.840002865265686
"463","exhaustive_old","AGB","simpleRandom",63,30.6198477293844,0.826350706687402
"464","exhaustive_old","AGB","simpleRandom",64,29.1984029114666,0.842098897911541
"465","exhaustive_old","AGB","simpleRandom",65,30.4262012410162,0.828540152259614
"466","exhaustive_old","AGB","simpleRandom",66,29.6375794849987,0.837313157451297
"467","exhaustive_old","AGB","simpleRandom",67,29.7052833631247,0.836569027120153
"468","exhaustive_old","AGB","simpleRandom",68,29.7641485607508,0.835920662417917
"469","exhaustive_old","AGB","simpleRandom",69,28.8843554980229,0.845477285096449
"470","exhaustive_old","AGB","simpleRandom",70,30.142770001798,0.831719696556137
"471","exhaustive_old","AGB","simpleRandom",71,28.719719626404,0.847233770892953
"472","exhaustive_old","AGB","simpleRandom",72,29.1317735257418,0.84281872148698
"473","exhaustive_old","AGB","simpleRandom",73,29.3291505040959,0.840681600355721
"474","exhaustive_old","AGB","simpleRandom",74,30.1382374179721,0.831770301542633
"475","exhaustive_old","AGB","simpleRandom",75,30.7849642180309,0.824472861363699
"476","exhaustive_old","AGB","simpleRandom",76,29.5983401472353,0.83774365806154
"477","exhaustive_old","AGB","simpleRandom",77,28.7750015425769,0.846645092592821
"478","exhaustive_old","AGB","simpleRandom",78,28.8714409035641,0.845615432687661
"479","exhaustive_old","AGB","simpleRandom",79,30.1013913122844,0.83218139526695
"480","exhaustive_old","AGB","simpleRandom",80,30.0301065645466,0.832975294909245
"481","exhaustive_old","AGB","simpleRandom",81,28.7848973770443,0.846539595762446
"482","exhaustive_old","AGB","simpleRandom",82,29.9812380063486,0.833518457498882
"483","exhaustive_old","AGB","simpleRandom",83,30.3669980427188,0.829206755061771
"484","exhaustive_old","AGB","simpleRandom",84,29.9652913967798,0.833695508902026
"485","exhaustive_old","AGB","simpleRandom",85,28.9764320734928,0.844490550248409
"486","exhaustive_old","AGB","simpleRandom",86,29.3341401044712,0.840627387891202
"487","exhaustive_old","AGB","simpleRandom",87,29.7564039073429,0.836006038438329
"488","exhaustive_old","AGB","simpleRandom",88,29.1311759795132,0.842825169574793
"489","exhaustive_old","AGB","simpleRandom",89,29.3449428399019,0.84050998358544
"490","exhaustive_old","AGB","simpleRandom",90,31.6738440527251,0.814190243073538
"491","exhaustive_old","AGB","simpleRandom",91,29.2477195436283,0.84156505180273
"492","exhaustive_old","AGB","simpleRandom",92,29.2989099245992,0.84100996969794
"493","exhaustive_old","AGB","simpleRandom",93,30.1621178409435,0.831503597958227
"494","exhaustive_old","AGB","simpleRandom",94,30.1012175024497,0.832183333279677
"495","exhaustive_old","AGB","simpleRandom",95,29.1694505978154,0.842411883228677
"496","exhaustive_old","AGB","simpleRandom",96,29.4043792761238,0.839863254209238
"497","exhaustive_old","AGB","simpleRandom",97,30.0731785133632,0.832495826830133
"498","exhaustive_old","AGB","simpleRandom",98,29.5439359086614,0.838339591476128
"499","exhaustive_old","AGB","simpleRandom",99,29.9424304207406,0.833949164551739
"500","exhaustive_old","AGB","simpleRandom",100,30.8363932185285,0.823885904329006
"501","exhaustive_old","OCS","clusterGapped",1,7.94851807531797,0.75877785917736
"502","exhaustive_old","OCS","clusterGapped",2,7.97697705846698,0.757047416739489
"503","exhaustive_old","OCS","clusterGapped",3,7.719285329141,0.772490768550626
"504","exhaustive_old","OCS","clusterGapped",4,8.05828482341563,0.752069439401545
"505","exhaustive_old","OCS","clusterGapped",5,8.18731989827654,0.744065781908372
"506","exhaustive_old","OCS","clusterGapped",6,8.25267013294977,0.739963801928288
"507","exhaustive_old","OCS","clusterGapped",7,7.98513147444671,0.756550449275493
"508","exhaustive_old","OCS","clusterGapped",8,8.07698354149726,0.750917491436139
"509","exhaustive_old","OCS","clusterGapped",9,9.73281610575316,0.638322184715139
"510","exhaustive_old","OCS","clusterGapped",10,7.75743139352192,0.770236667371919
"511","exhaustive_old","OCS","clusterGapped",11,7.89808541513301,0.761829215342356
"512","exhaustive_old","OCS","clusterGapped",12,8.45701750941649,0.726926664815277
"513","exhaustive_old","OCS","clusterGapped",13,7.86978342040262,0.76353307915581
"514","exhaustive_old","OCS","clusterGapped",14,7.85229834135652,0.764582675925873
"515","exhaustive_old","OCS","clusterGapped",15,8.87163125530591,0.699494932729757
"516","exhaustive_old","OCS","clusterGapped",16,8.171902071387,0.745028791572408
"517","exhaustive_old","OCS","clusterGapped",17,7.97845797180897,0.756957200830187
"518","exhaustive_old","OCS","clusterGapped",18,8.3542464314757,0.73352320349921
"519","exhaustive_old","OCS","clusterGapped",19,8.34146941581505,0.734337681403293
"520","exhaustive_old","OCS","clusterGapped",20,7.97344963292591,0.757262236879694
"521","exhaustive_old","OCS","clusterGapped",21,8.09068065764505,0.7500719765583
"522","exhaustive_old","OCS","clusterGapped",22,7.72863619242786,0.771939241780612
"523","exhaustive_old","OCS","clusterGapped",23,8.29292654831625,0.737420708185601
"524","exhaustive_old","OCS","clusterGapped",24,8.2902972550939,0.737587184640462
"525","exhaustive_old","OCS","clusterGapped",25,8.2574755430022,0.739660883152575
"526","exhaustive_old","OCS","clusterGapped",26,7.91026068882705,0.761094346213436
"527","exhaustive_old","OCS","clusterGapped",27,9.34231352321353,0.666762620288819
"528","exhaustive_old","OCS","clusterGapped",28,8.04612653805623,0.752817026886982
"529","exhaustive_old","OCS","clusterGapped",29,7.80291135379171,0.767534675298193
"530","exhaustive_old","OCS","clusterGapped",30,8.35789257207555,0.73329054962659
"531","exhaustive_old","OCS","clusterGapped",31,7.75846464848237,0.770175456411305
"532","exhaustive_old","OCS","clusterGapped",32,8.20432612774141,0.743001454032775
"533","exhaustive_old","OCS","clusterGapped",33,7.83494690872462,0.765621942261734
"534","exhaustive_old","OCS","clusterGapped",34,7.91376333236157,0.760882725726252
"535","exhaustive_old","OCS","clusterGapped",35,8.077763442069,0.750869387099034
"536","exhaustive_old","OCS","clusterGapped",36,8.2784582655075,0.738336128670768
"537","exhaustive_old","OCS","clusterGapped",37,8.03908179534738,0.753249676840655
"538","exhaustive_old","OCS","clusterGapped",38,8.00926465063981,0.755076687912868
"539","exhaustive_old","OCS","clusterGapped",39,8.16191616419441,0.745651550667608
"540","exhaustive_old","OCS","clusterGapped",40,9.08629471105244,0.684776582652353
"541","exhaustive_old","OCS","clusterGapped",41,7.81754990213734,0.766661630155402
"542","exhaustive_old","OCS","clusterGapped",42,8.08205698902245,0.750604477568931
"543","exhaustive_old","OCS","clusterGapped",43,8.52894461231136,0.722261923612045
"544","exhaustive_old","OCS","clusterGapped",44,8.36608846981346,0.732767213118072
"545","exhaustive_old","OCS","clusterGapped",45,8.0601649909525,0.751953731063339
"546","exhaustive_old","OCS","clusterGapped",46,7.89821219397938,0.761821569119741
"547","exhaustive_old","OCS","clusterGapped",47,7.97389983224161,0.757234825040403
"548","exhaustive_old","OCS","clusterGapped",48,7.79799762581698,0.767827363925821
"549","exhaustive_old","OCS","clusterGapped",49,7.75060895677396,0.770640630080385
"550","exhaustive_old","OCS","clusterGapped",50,8.02549314099311,0.754083147902627
"551","exhaustive_old","OCS","clusterGapped",51,7.96750636053726,0.757623967133445
"552","exhaustive_old","OCS","clusterGapped",52,8.25463601092037,0.739839900133642
"553","exhaustive_old","OCS","clusterGapped",53,8.17141986088174,0.74505888154819
"554","exhaustive_old","OCS","clusterGapped",54,8.60357643247632,0.717380009409189
